condition,episode,step,gate_drift_m,gate_rotation_deg,world_drift_m,world_rotation_deg,relative_drift_m,relative_rotation_deg,linear_speed_m_s,angular_speed_rad_s,world_linear_speed_m_s,world_angular_speed_rad_s,relative_linear_speed_m_s,relative_angular_speed_rad_s,anchor_excess_vs_eb_m,occupant_in_goal,support_contact,support_bodies,target_contact,robot_contact,passed
eb,45,9,7.73686670285656e-16,0.0,7.73686670285656e-16,0.0,0.03840962823955273,0.2745435523722248,3.0510272143547547e-15,3.615183986451091e-14,3.0510272143547547e-15,3.615183986451091e-14,5.885162131921609e-10,0.0,0.0,0,1,floor,0,0,1
eb,45,10,8.604228440844963e-16,0.0,8.604228440844963e-16,0.0,0.03840962823828119,0.27454355240674067,3.0525377706966073e-15,3.625192825673658e-14,3.0525377706966073e-15,3.625192825673658e-14,2.5466546606249667e-11,0.0,0.0,0,1,floor,0,0,1
eb,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,floor,0,0,1
eb,46,1,7.979727989493313e-17,0.0,7.979727989493313e-17,0.0,0.011764437064244175,1.045654894575938e-05,3.0522638789036503e-15,3.620737725887167e-14,3.0522638789036503e-15,3.620737725887167e-14,0.2352887412848835,3.6500241499888623e-06,0.0,0,1,floor,0,0,1
eb,46,2,1.6653345369377348e-16,0.0,1.6653345369377348e-16,0.0,0.042165559734029454,0.0662856487992957,3.0544050023514547e-15,3.599155220365676e-14,3.0544050023514547e-15,3.599155220365676e-14,0.6080231520617831,0.023134300720626087,0.0,0,1,floor,0,0,1
eb,46,3,2.5326962749261384e-16,0.0,2.5326962749261384e-16,0.0,0.03870033372134875,0.26565476523627524,3.049819857295691e-15,3.628454673620168e-14,3.049819857295691e-15,3.628454673620168e-14,0.06950224619938476,0.06959295263307137,0.0,0,1,floor,0,0,1
eb,46,4,3.400058012914542e-16,0.0,3.400058012914542e-16,0.0,0.03850605817846368,0.27417653745097564,3.0523838298522694e-15,3.616898730331993e-14,3.0523838298522694e-15,3.616898730331993e-14,0.003892368891786935,0.0029746599881648613,0.0,0,1,floor,0,0,1
eb,46,5,4.2674197509029455e-16,0.0,4.2674197509029455e-16,0.0,0.03849778618444207,0.2745279440516996,3.052942551646401e-15,3.6162500165572146e-14,3.052942551646401e-15,3.6162500165572146e-14,0.00016571561146240486,0.00012265819127572165,0.0,0,1,floor,0,0,1
eb,46,6,5.134781488891349e-16,0.0,5.134781488891349e-16,0.0,0.03849742836234882,0.2745428881048784,3.055040573496892e-15,3.6073261475629027e-14,3.055040573496892e-15,3.6073261475629027e-14,7.1679990710826394e-06,5.057621821307297e-06,0.0,0,1,floor,0,0,1
eb,46,7,6.002143226879753e-16,0.0,6.002143226879753e-16,0.0,0.03849741287571728,0.2745435241435238,3.055421940471083e-15,3.6092564241561244e-14,3.055421940471083e-15,3.6092564241561244e-14,3.102175472846044e-07,0.0,0.0,0,1,floor,0,0,1
eb,46,8,6.869504964868156e-16,0.0,6.869504964868156e-16,0.0,0.038497412205416165,0.2745435512119594,3.055548499778131e-15,3.6137135026039613e-14,3.055548499778131e-15,3.6137135026039613e-14,1.3426364641663724e-08,0.0,0.0,0,1,floor,0,0,1
eb,46,9,7.73686670285656e-16,0.0,7.73686670285656e-16,0.0,0.038497412176402804,0.2745435523722248,3.0510272143547547e-15,3.615183986451091e-14,3.0510272143547547e-15,3.615183986451091e-14,5.811203996776351e-10,0.0,0.0,0,1,floor,0,0,1
eb,46,10,8.604228440844963e-16,0.0,8.604228440844963e-16,0.0,0.038497412175147044,0.27454355240674067,3.0525377706966073e-15,3.625192825673658e-14,3.0525377706966073e-15,3.625192825673658e-14,2.5151349402405152e-11,0.0,0.0,0,1,floor,0,0,1
eb,47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,floor,0,0,1
eb,47,1,7.979727989493313e-17,0.0,7.979727989493313e-17,0.0,0.011764435951581217,1.045654894575938e-05,3.0522638789036503e-15,3.620737725887167e-14,3.0522638789036503e-15,3.620737725887167e-14,0.23528871903162432,3.6500241499888623e-06,0.0,0,1,floor,0,0,1
eb,47,2,1.6653345369377348e-16,0.0,1.6653345369377348e-16,0.0,0.04215975376507293,0.0662856487992957,3.0514179698244616e-15,3.612185535859091e-14,3.0514179698244616e-15,3.612185535859091e-14,0.6079070551127456,0.023134300720626087,0.0,0,1,floor,0,0,1
eb,47,3,2.5326962749261384e-16,0.0,2.5326962749261384e-16,0.0,0.03867708572249367,0.26565476523627524,3.0522883826892616e-15,3.615788912488063e-14,3.0522883826892616e-15,3.615788912488063e-14,0.06985016920056872,0.06959295263307137,0.0,0,1,floor,0,0,1
eb,47,4,3.400058012914542e-16,0.0,3.400058012914542e-16,0.0,0.038482063767066615,0.27417653745097564,3.0524273355371e-15,3.6177350459725215e-14,3.0524273355371e-15,3.6177350459725215e-14,0.003907275372407854,0.0029746599881648613,0.0,0,1,floor,0,0,1
eb,47,5,4.2674197509029455e-16,0.0,4.2674197509029455e-16,0.0,0.03847376093411806,0.2745279440516996,3.0515404063576523e-15,3.618390998616174e-14,3.0515404063576523e-15,3.618390998616174e-14,0.00016633155080252976,0.00012265819127572165,0.0,0,1,floor,0,0,1
eb,47,6,5.134781488891349e-16,0.0,5.134781488891349e-16,0.0,0.03847340179844437,0.2745428881048784,3.0502822819928117e-15,3.6221693769877536e-14,3.0502822819928117e-15,3.6221693769877536e-14,7.194236192204893e-06,5.057621821307297e-06,0.0,0,1,floor,0,0,1
eb,47,7,6.002143226879753e-16,0.0,6.002143226879753e-16,0.0,0.038473386255813834,0.2745435241435238,3.0547712004776386e-15,3.601582827928983e-14,3.0547712004776386e-15,3.601582827928983e-14,3.1133610772991115e-07,0.0,0.0,0,1,floor,0,0,1
eb,47,8,6.869504964868156e-16,0.0,6.869504964868156e-16,0.0,0.03847338558312558,0.2745435512119594,3.049972765499289e-15,3.615416841732714e-14,3.049972765499289e-15,3.615416841732714e-14,1.3474049079737598e-08,0.0,0.0,0,1,floor,0,0,1
eb,47,9,7.73686670285656e-16,0.0,7.73686670285656e-16,0.0,0.03847338555401048,0.2745435523722248,3.0563288394390764e-15,3.599638445271794e-14,3.0563288394390764e-15,3.599638445271794e-14,5.831529299069444e-10,0.0,0.0,0,1,floor,0,0,1
eb,47,10,8.604228440844963e-16,0.0,8.604228440844963e-16,0.0,0.038473385552750365,0.27454355240674067,3.053514779580539e-15,3.6095953936063e-14,3.053514779580539e-15,3.6095953936063e-14,2.5238113412492306e-11,0.0,0.0,0,1,floor,0,0,1
eb,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,floor,0,0,1
eb,48,1,7.979727989493313e-17,0.0,7.979727989493313e-17,0.0,0.011764435431054196,1.045654894575938e-05,3.0522638789036503e-15,3.620737725887167e-14,3.0522638789036503e-15,3.620737725887167e-14,0.23528870862108392,3.6500241499888623e-06,0.0,0,1,floor,0,0,1
eb,48,2,1.6653345369377348e-16,0.0,1.6653345369377348e-16,0.0,0.04215503253820014,0.0662856487992957,3.0544050023514547e-15,3.599155220365676e-14,3.0544050023514547e-15,3.599155220365676e-14,0.6078126411298145,0.023134300720626087,0.0,0,1,floor,0,0,1
eb,48,3,2.5326962749261384e-16,0.0,2.5326962749261384e-16,0.0,0.038658135412944994,0.26565476523627524,3.049819857295691e-15,3.628454673620168e-14,3.049819857295691e-15,3.628454673620168e-14,0.07013400909389281,0.06959295263307137,0.0,0,1,floor,0,0,1
eb,48,4,3.400058012914542e-16,0.0,3.400058012914542e-16,0.0,0.03846250658789663,0.27417653745097564,3.0523838298522694e-15,3.616898730331993e-14,3.0523838298522694e-15,3.616898730331993e-14,0.0039193951954363095,0.0029746599881648613,0.0,0,1,floor,0,0,1
eb,48,5,4.2674197509029455e-16,0.0,4.2674197509029455e-16,0.0,0.03845417881610127,0.2745279440516996,3.052942551646401e-15,3.6162500165572146e-14,3.052942551646401e-15,3.6162500165572146e-14,0.00016682965416349403,0.00012265819127572165,0.0,0,1,floor,0,0,1
eb,48,6,5.134781488891349e-16,0.0,5.134781488891349e-16,0.0,0.038453818622917746,0.2745428881048784,3.055040573496892e-15,3.6073261475629027e-14,3.055040573496892e-15,3.6073261475629027e-14,7.21535883501879e-06,5.057621821307297e-06,0.0,0,1,floor,0,0,1
eb,48,7,6.002143226879753e-16,0.0,6.002143226879753e-16,0.0,0.03845380303540896,0.2745435241435238,3.055421940471083e-15,3.6092564241561244e-14,3.055421940471083e-15,3.6092564241561244e-14,3.1223254398040225e-07,0.0,0.0,0,1,floor,0,0,1
eb,48,8,6.869504964868156e-16,0.0,6.869504964868156e-16,0.0,0.0384538023608165,0.2745435512119594,3.055548499778131e-15,3.6137135026039613e-14,3.055548499778131e-15,3.6137135026039613e-14,1.3512087042387145e-08,0.0,0.0,0,1,floor,0,0,1
eb,48,9,7.73686670285656e-16,0.0,7.73686670285656e-16,0.0,0.03845380233162062,0.2745435523722248,3.0510272143547547e-15,3.615183986451091e-14,3.0510272143547547e-15,3.615183986451091e-14,5.847665906319916e-10,0.0,0.0,0,1,floor,0,0,1
eb,48,10,8.604228440844963e-16,0.0,8.604228440844963e-16,0.0,0.038453802330357084,0.27454355240674067,3.0525377706966073e-15,3.625192825673658e-14,3.0525377706966073e-15,3.625192825673658e-14,2.53065774952609e-11,0.0,0.0,0,1,floor,0,0,1
eb,49,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,floor,0,0,1
eb,49,1,7.979727989493313e-17,0.0,7.979727989493313e-17,0.0,0.011764436598437981,1.045654894575938e-05,3.0522638789036503e-15,3.620737725887167e-14,3.0522638789036503e-15,3.620737725887167e-14,0.2352887319687596,3.6500241499888623e-06,0.0,0,1,floor,0,0,1
eb,49,2,1.6653345369377348e-16,0.0,1.6653345369377348e-16,0.0,0.04216478981232528,0.0662856487992957,3.0514179698244616e-15,3.612185535859091e-14,3.0514179698244616e-15,3.612185535859091e-14,0.6080077629671617,0.023134300720626087,0.0,0,1,floor,0,0,1
eb,49,3,2.5326962749261384e-16,0.0,2.5326962749261384e-16,0.0,0.03869728875798131,0.26565476523627524,3.0522883826892616e-15,3.615788912488063e-14,3.0522883826892616e-15,3.615788912488063e-14,0.06954762683494362,0.06959295263307137,0.0,0,1,floor,0,0,1
eb,49,4,3.400058012914542e-16,0.0,3.400058012914542e-16,0.0,0.038502914160662566,0.27417653745097564,3.0524273355371e-15,3.6177350459725215e-14,3.0524273355371e-15,3.6177350459725215e-14,0.0038943470797769405,0.0029746599881648613,0.0,0,1,floor,0,0,1
eb,49,5,4.2674197509029455e-16,0.0,4.2674197509029455e-16,0.0,0.03849463796252599,0.2745279440516996,3.0515404063576523e-15,3.618390998616174e-14,3.0515404063576523e-15,3.618390998616174e-14,0.00016579957876498722,0.00012265819127572165,0.0,0,1,floor,0,0,1
eb,49,6,5.134781488891349e-16,0.0,5.134781488891349e-16,0.0,0.03849427995741866,0.2745428881048784,3.0502822819928117e-15,3.6221693769877536e-14,3.0502822819928117e-15,3.6221693769877536e-14,7.1716545179927425e-06,5.057621821307297e-06,0.0,0,1,floor,0,0,1
eb,49,7,6.002143226879753e-16,0.0,6.002143226879753e-16,0.0,0.03849426446281591,0.2745435241435238,3.0547712004776386e-15,3.601582827928983e-14,3.0547712004776386e-15,3.601582827928983e-14,3.103767678082456e-07,0.0,0.0,0,1,floor,0,0,1
eb,49,8,6.869504964868156e-16,0.0,6.869504964868156e-16,0.0,0.03849426379216765,0.2745435512119594,3.049972765499289e-15,3.615416841732714e-14,3.049972765499289e-15,3.615416841732714e-14,1.3433299042410605e-08,0.0,0.0,0,1,floor,0,0,1
eb,49,9,7.73686670285656e-16,0.0,7.73686670285656e-16,0.0,0.038494263763139185,0.2745435523722248,3.0563288394390764e-15,3.599638445271794e-14,3.0563288394390764e-15,3.599638445271794e-14,5.814222971765622e-10,0.0,0.0,0,1,floor,0,0,1
eb,49,10,8.604228440844963e-16,0.0,8.604228440844963e-16,0.0,0.03849426376188276,0.27454355240674067,3.053514779580539e-15,3.6095953936063e-14,3.053514779580539e-15,3.6095953936063e-14,2.5164356967861705e-11,0.0,0.0,0,1,floor,0,0,1
er,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,basket_1_main,0,0,1
er,0,1,1.3336199999858373e-07,4.065970939060676e-05,0.011764643111391783,7.697232282104486e-05,1.3336199999858373e-07,4.065970939060676e-05,2.6672399999716747e-06,1.4192916035402904e-05,0.489877767256535,4.8618246610784895e-05,2.6672399999716747e-06,1.4192916035402904e-05,1.7653838263155494e-07,1,1,basket_1_main,0,0,1
er,0,2,7.870309571718901e-07,0.0011822135578771669,0.04246640003957763,0.06804914350139232,7.870309571718901e-07,0.0011822135578771669,1.6404431705343725e-05,0.0004156149434758567,0.03688810033848851,0.17530586878840446,1.6404431705343725e-05,0.0004156149434758567,8.789140760393941e-06,1,1,basket_1_main,0,0,1
er,0,3,4.549572623144278e-07,0.0011377455650425413,0.03986941654237309,0.26618411351367866,4.549572623144278e-07,0.0011377455650425413,1.2328306025225292e-05,0.0001247717569827174,0.009811939922980163,0.009436621023693475,1.2328306025225292e-05,0.0001247717569827174,2.702708453762864e-06,1,1,basket_1_main,0,0,1
er,0,4,4.432937522246192e-07,0.0011373277657673751,0.03971312939996092,0.27472345082364014,4.432937522246192e-07,0.0011373277657673751,1.42924279266015e-06,1.1119102302895708e-05,0.0004127360370595867,0.00038721614015126984,1.42924279266015e-06,1.1119102302895708e-05,3.0267144729334444e-06,1,1,basket_1_main,0,0,1
er,0,5,4.4306351023600135e-07,0.0011373252021079534,0.03970647522329891,0.27508287792680775,4.4306351023600135e-07,0.0011373252021079534,5.726219942807039e-08,1.632340423778195e-06,1.7806012321155857e-05,1.6739498341809428e-05,5.726219942807039e-08,1.632340423778195e-06,3.078245720963855e-06,1,1,basket_1_main,0,0,1
er,0,6,4.4305408506036114e-07,0.0011373277657673751,0.03970618804151885,0.2750984262724457,4.4305408506036114e-07,0.0011373277657673751,2.4541644331029028e-09,1.4600096599955428e-06,7.688383524034292e-07,7.246239906043615e-07,2.4541644331029028e-09,1.4600096599955428e-06,3.0818068872662516e-06,1,1,basket_1_main,0,0,1
er,0,7,4.4305369211373893e-07,0.0011373316112456729,0.039706175641472316,0.27509909934940435,4.4305369211373893e-07,0.0011373316112456729,1.0233840775663922e-10,1.9768624248238807e-06,3.319885565383313e-08,3.1367962813985084e-08,1.0233840775663922e-10,1.9768624248238807e-06,3.0820176407518285e-06,1,1,basket_1_main,0,0,1
er,0,8,4.4305368808661216e-07,0.0011373303294210184,0.039706175106049395,0.2750991284882399,4.4305368808661216e-07,0.0011373303294210184,9.505143507027273e-13,2.1073424255447025e-06,1.4338716298501307e-09,1.3578012126411956e-09,9.505143507027273e-13,2.1073424255447025e-06,3.0820292123248257e-06,1,1,basket_1_main,0,0,1
er,0,9,4.430537008289518e-07,0.0011373239202760752,0.03970617508293215,0.2750991297203539,4.430537008289518e-07,0.0011373239202760752,3.915764010675909e-12,1.5196262340524151e-06,6.237989077119926e-11,5.880209096448292e-11,3.915764010675909e-12,1.5196262340524151e-06,3.0820298193609226e-06,1,1,basket_1_main,0,0,1
er,0,10,4.4305371425167754e-07,0.0011373187929341164,0.03970617508193613,0.2750991297680487,4.4305371425167754e-07,0.0011373187929341164,4.106595118458307e-12,0.0,5.094549329650022e-12,2.528991721602177e-12,4.106595118458307e-12,0.0,3.0820298502841075e-06,1,1,basket_1_main,0,0,1
er,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,basket_1_main,0,0,1
er,1,1,1.3336199997875625e-07,4.05879357964448e-05,0.01176464311139181,7.693443341544065e-05,1.3336199997875625e-07,4.05879357964448e-05,2.6672399995751248e-06,1.4167862324720575e-05,0.48987776725652904,4.861824656440526e-05,2.6672399995751248e-06,1.4167862324720575e-05,1.7653838261838866e-07,1,1,basket_1_main,0,0,1
er,1,2,7.870309517452769e-07,0.0011822110915539054,0.04246640003957638,0.0680491434692569,7.870309517452769e-07,0.0011822110915539054,1.64044314627292e-05,0.0004156132338544671,0.036888100338431574,0.17530586879190413,1.64044314627292e-05,0.0004156132338544671,8.789140759340868e-06,1,1,basket_1_main,0,0,1
er,1,3,4.549572593662236e-07,0.0011377417209633752,0.039869416542372714,0.2661841134999864,4.549572593662236e-07,0.0011377417209633752,1.2328305984452986e-05,0.0001247646383544427,0.009811939922978885,0.009436621023635197,1.2328305984452986e-05,0.0001247646383544427,2.702708450339181e-06,1,1,basket_1_main,0,0,1
er,1,4,4.4329375561596004e-07,0.001137334174890648,0.03971312939996068,0.27472345085282673,4.4329375561596004e-07,0.001137334174890648,1.4292427939920053e-06,1.1151007970494001e-05,0.00041273603706023555,0.00038721614010761243,1.4292427939920053e-06,1.1151007970494001e-05,3.026714469875171e-06,1,1,basket_1_main,0,0,1
er,1,5,4.4306351386145896e-07,0.0011373239202760752,0.03970647522329852,0.27508287792150804,4.4306351386145896e-07,0.0011373239202760752,5.7262199864395866e-08,2.0647654623614285e-06,1.7806012318944583e-05,1.6739498356794078e-05,5.7262199864395866e-08,2.0647654623614285e-06,3.0782457179563186e-06,1,1,basket_1_main,0,0,1
er,1,6,4.430540886981575e-07,0.0011373245611921946,0.03970618804151846,0.27509842626184683,4.430540886981575e-07,0.0011373245611921946,2.4541632752641357e-09,9.424321830774486e-07,7.68838353101863e-07,7.246240030467473e-07,2.4541632752641357e-09,9.424321830774486e-07,3.081806884261454e-06,1,1,basket_1_main,0,0,1
er,1,7,4.430536957654252e-07,0.0011373284066813277,0.03970617564147192,0.27509909933880555,4.430536957654252e-07,0.0011373284066813277,1.0233847602084682e-10,1.4600096599955428e-06,3.319885518607994e-08,3.1367956975436974e-08,1.0233847602084682e-10,1.4600096599955428e-06,3.0820176377485393e-06,1,1,basket_1_main,0,0,1
er,1,8,4.430536917471609e-07,0.0011373258430233506,0.03970617510604897,0.27509912847499135,4.430536917471609e-07,0.0011373258430233506,9.490878963539688e-13,1.57699067060029e-06,1.4338689978678822e-09,1.357831960450232e-09,9.490878963539688e-13,1.57699067060029e-06,3.0820292093209114e-06,1,1,basket_1_main,0,0,1
er,1,9,4.430537045211103e-07,0.0011373303294210184,0.03970617508293191,0.27509912974950074,4.430537045211103e-07,0.0011373303294210184,3.915771307585726e-12,1.7377590819732256e-06,6.238030595183703e-11,5.87899672641792e-11,3.915771307585726e-12,1.7377590819732256e-06,3.082029816390646e-06,1,1,basket_1_main,0,0,1
er,1,10,4.4305371797670106e-07,0.0011373252021079534,0.03970617508193581,0.2750991297971954,4.4305371797670106e-07,0.0011373252021079534,4.105553308698308e-12,1.632340423778195e-06,5.089443395227949e-12,2.5390842782393263e-12,4.105553308698308e-12,1.632340423778195e-06,3.0820298473151215e-06,1,1,basket_1_main,0,0,1
er,2,0,0.0,1.7075472925031877e-06,0.0,1.7075472925031877e-06,0.0,1.7075472925031877e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,basket_1_main,0,0,1
er,2,1,1.3336200006531323e-07,4.065970939060676e-05,0.01176464311139181,7.697232282104486e-05,1.3336200006531323e-07,4.065970939060676e-05,2.6672400013062645e-06,1.4192916035402904e-05,0.4898777672565272,4.8618246587263935e-05,2.6672400013062645e-06,1.4192916035402904e-05,1.7653838259507521e-07,1,1,basket_1_main,0,0,1
er,2,2,7.87030963161005e-07,0.001182216024195283,0.042466400039576864,0.06804914352281596,7.87030963161005e-07,0.001182216024195283,1.640443183834681e-05,0.0004156151571780359,0.0368881003384407,0.17530586878984653,1.640443183834681e-05,0.0004156151571780359,8.78914076094717e-06,1,1,basket_1_main,0,0,1
er,2,3,4.5495727582212044e-07,0.001137737876871221,0.03986941654237315,0.26618411351367866,4.5495727582212044e-07,0.001137737876871221,1.2328306003073798e-05,0.00012476321458004754,0.009811939922980639,0.009436621023700615,1.2328306003073798e-05,0.00012476321458004754,2.702708454574715e-06,1,1,basket_1_main,0,0,1
er,2,4,4.4329376450248974e-07,0.001137320074771773,0.03971312939996099,0.27472345082364014,4.4329376450248974e-07,0.001137320074771773,1.4292427928651315e-06,1.0901296829087801e-05,0.0004127360370613953,0.0003872161401112805,1.4292427928651315e-06,1.0901296829087801e-05,3.0267144737425985e-06,1,1,basket_1_main,0,0,1
er,2,5,4.430635224496886e-07,0.0011373258430233506,0.039706475223298954,0.27508287792415786,4.430635224496886e-07,0.0011373258430233506,5.7262201262097446e-08,5.960464477539062e-07,1.780601232309183e-05,1.673949833724703e-05,5.7262201262097446e-08,5.960464477539062e-07,3.078245721793617e-06,1,1,basket_1_main,0,0,1
er,2,6,4.4305409723563586e-07,0.0011373277657673751,0.039706188041518875,0.2750984262671462,4.4305409723563586e-07,0.0011373277657673751,2.4541714093602576e-09,1.3328003749250115e-06,7.688383540173506e-07,7.246240008350268e-07,2.4541714093602576e-09,1.3328003749250115e-06,3.0818068879866002e-06,1,1,basket_1_main,0,0,1
er,2,7,4.4305370428278674e-07,0.0011373316112456729,0.03970617564147233,0.2750990993441049,4.4305370428278674e-07,0.0011373316112456729,1.0233624408912588e-10,1.8371385344770483e-06,3.3198853154607436e-08,3.136795036316357e-08,1.0233624408912588e-10,1.8371385344770483e-06,3.082017641606661e-06,1,1,basket_1_main,0,0,1
er,2,8,4.4305370025246216e-07,0.0011373271248530615,0.039706175106049374,0.275099128469692,4.4305370025246216e-07,0.0011373271248530615,9.483926338674762e-13,1.7881393432617192e-06,1.4338730873515683e-09,1.357805679174168e-09,9.483926338674762e-13,1.7881393432617192e-06,3.0820292132637664e-06,1,1,basket_1_main,0,0,1
er,2,9,4.430537130204123e-07,0.0011373316112456729,0.03970617508293229,0.275099129746851,4.430537130204123e-07,0.0011373316112456729,3.918131881069855e-12,1.7881393432617192e-06,6.23769378537688e-11,5.87906148428265e-11,3.918131881069855e-12,1.7881393432617192e-06,3.082029820266916e-06,1,1,basket_1_main,0,0,1
er,2,10,4.4305372642818257e-07,0.0011373264839383865,0.03970617508193622,0.2750991297945457,4.4305372642818257e-07,0.0011373264839383865,4.10382739722329e-12,1.7377590819732256e-06,5.089539070349649e-12,2.528809393799435e-12,4.10382739722329e-12,1.7377590819732256e-06,3.082029851122897e-06,1,1,basket_1_main,0,0,1
er,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,basket_1_main,0,0,1
er,3,1,1.3336200018731104e-07,4.062383844459384e-05,0.011764643111391755,7.694390751601417e-05,1.3336200018731104e-07,4.062383844459384e-05,2.667240003746221e-06,1.4180394713128291e-05,0.48987776725653553,4.861824661678452e-05,2.667240003746221e-06,1.4180394713128291e-05,1.7653838260171042e-07,1,1,basket_1_main,0,0,1
er,3,2,7.870309718145236e-07,0.001182210474972286,0.042466400039576836,0.0680491434692569,7.870309718145236e-07,0.001182210474972286,1.6404432103629717e-05,0.0004156132338544671,0.036888100338422866,0.17530586878983345,1.6404432103629717e-05,0.0004156132338544671,8.789140762161555e-06,1,1,basket_1_main,0,0,1
er,3,3,4.5495729075097714e-07,0.0011377417209633752,0.03986941654237346,0.2661841135027248,4.5495729075097714e-07,0.0011377417209633752,1.2328305996075008e-05,0.00012476321458004754,0.00981193992298097,0.009436621023740314,1.2328305996075008e-05,0.00012476321458004754,2.7027084575161108e-06,1,1,basket_1_main,0,0,1
er,3,4,4.43293774642286e-07,0.0011373316112456729,0.03971312939996143,0.27472345084486677,4.43293774642286e-07,0.0011373316112456729,1.4292427909372252e-06,1.111111157077997e-05,0.00041273603706095205,0.0003872161401428303,1.4292427909372252e-06,1.111111157077997e-05,3.026714476356788e-06,1,1,basket_1_main,0,0,1
er,3,5,4.4306353237206907e-07,0.0011373207156900598,0.03970647522329929,0.27508287791355845,4.4306353237206907e-07,0.0011373207156900598,5.726219891093764e-08,1.57699067060029e-06,1.780601232309296e-05,1.6739498362054654e-05,5.726219891093764e-08,1.57699067060029e-06,3.078245724364216e-06,1,1,basket_1_main,0,0,1
er,3,6,4.4305410717407343e-07,0.0011373213566079853,0.03970618804151919,0.275098426251248,4.4305410717407343e-07,0.0011373213566079853,2.4541680874796894e-09,0.0,7.688383513675367e-07,7.246240281569098e-07,2.4541680874796894e-09,0.0,3.0818068905611874e-06,1,1,basket_1_main,0,0,1
er,3,7,4.4305371421405667e-07,0.0011373245611921946,0.03970617564147265,0.275099099325557,4.4305371421405667e-07,0.0011373245611921946,1.0233623094997197e-10,5.960464477539062e-07,3.3198853104172176e-08,3.136795201164371e-08,1.0233623094997197e-10,5.960464477539062e-07,3.082017644183163e-06,1,1,basket_1_main,0,0,1
er,3,8,4.4305371021876293e-07,0.0011373226384427525,0.039706175106049714,0.27509912846439255,4.4305371021876293e-07,0.0011373226384427525,9.485781335329047e-13,7.300048299977713e-07,1.4338725248482108e-09,1.357834965545671e-09,9.485781335329047e-13,7.300048299977713e-07,3.0820292158402415e-06,1,1,basket_1_main,0,0,1
er,3,9,4.4305372298828193e-07,0.0011373277657673751,0.039706175082932664,0.2750991297442013,4.4305372298828193e-07,0.0011373277657673751,3.916885283223015e-12,1.1920928955078127e-06,6.237883174115533e-11,5.878259581410035e-11,3.916885283223015e-12,1.1920928955078127e-06,3.082029822841303e-06,1,1,basket_1_main,0,0,1
er,3,10,4.430537364183848e-07,0.0011373226384427525,0.03970617508193659,0.2750991297945457,4.430537364183848e-07,0.0011373226384427525,4.103821203226972e-12,1.1920928955078127e-06,5.089682920093899e-12,2.5216084693334325e-12,4.103821203226972e-12,1.1920928955078127e-06,3.082029853698593e-06,1,1,basket_1_main,0,0,1
er,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,basket_1_main,0,0,1
er,4,1,1.33362000030688e-07,4.067763300152387e-05,0.01176464311139181,7.697232282104486e-05,1.33362000030688e-07,4.067763300152387e-05,2.66724000061376e-06,1.4199172555889901e-05,0.4898777672565351,4.861824652654622e-05,2.66724000061376e-06,1.4199172555889901e-05,1.7653838262160865e-07,1,1,basket_1_main,0,0,1
er,4,2,7.87030943077949e-07,0.0011822110915539054,0.042466400039577384,0.06804914351210414,7.87030943077949e-07,0.0011822110915539054,1.640443125530017e-05,0.0004156143023686597,0.03688810033848813,0.17530586878975496,1.640443125530017e-05,0.0004156143023686597,8.789140758632206e-06,1,1,basket_1_main,0,0,1
er,4,3,4.549572410694657e-07,0.0011377391582367156,0.03986941654237254,0.2661841134999864,4.549572410694657e-07,0.0011377391582367156,1.2328306015853894e-05,0.00012476107888798963,0.009811939922980167,0.009436621023625623,1.2328306015853894e-05,0.00012476107888798963,2.702708449083523e-06,1,1,basket_1_main,0,0,1
er,4,4,4.4329373977838887e-07,0.0011373309703335262,0.039713129399960474,0.2747234508501734,4.4329373977838887e-07,0.0011373309703335262,1.4292427921871003e-06,1.1071071398858396e-05,0.0004127360370576659,0.00038721614013581134,1.4292427921871003e-06,1.1071071398858396e-05,3.026714468760513e-06,1,1,basket_1_main,0,0,1
er,4,5,4.430634981604813e-07,0.001137318152014746,0.039706475223298315,0.2750828779109086,4.430634981604813e-07,0.001137318152014746,5.7262198843276214e-08,1.264405455326821e-06,1.780601232149063e-05,1.6739498374613937e-05,5.7262198843276214e-08,1.264405455326821e-06,3.0782457168592445e-06,1,1,basket_1_main,0,0,1
